led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,722222222;1;0,444444444;0,615384615
vowel0.dat;0,993227991;1;0,986425339;0,993166287
winequality-red-4.dat;0,755235602;0,932735426;0,547368421;0,689883914
yeast-0-2-5-6_vs_3-7-8-9.dat;0,776785714;0,919463087;0,608888889;0,732620321
yeast-0-2-5-7-9_vs_3-6-8.dat;0,881165919;0,93814433;0,816143498;0,872901679
yeast-0-3-5-9_vs_7-8.dat;0,693693694;0,93877551;0,414414414;0,575
yeast-0-5-6-7-9_vs_4.dat;0,841201717;0,954545455;0,717948718;0,819512195
yeast-1_vs_7.dat;0,668269231;0,888888889;0,384615385;0,536912752
yeast-2_vs_4.dat;0,973451327;0,981981982;0,96460177;0,973214286
yeast3.dat;0,926204819;0,958598726;0,893175074;0,924731183
yeast4.dat;0,853521127;0,966542751;0,732394366;0,833333333
yeast5.dat;0,991631799;0,983606557;1;0,991735537
yeast6.dat;0,894297636;0,98630137;0,8;0,883435583
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,904522613;0,976470588;0,83;0,897297297
vowel0.dat;0,970183486;1;0,939252336;0,968674699
winequality-red-4.dat;0,581395349;0,85106383;0,205128205;0,330578512
yeast-0-2-5-6_vs_3-7-8-9.dat;0,737193764;0,897058824;0,539823009;0,674033149
yeast-0-2-5-7-9_vs_3-6-8.dat;0,912751678;0,960199005;0,861607143;0,908235294
yeast-0-3-5-9_vs_7-8.dat;0,666666667;0,87755102;0,387387387;0,5375
yeast-0-5-6-7-9_vs_4.dat;0,672489083;0,865384615;0,398230088;0,545454545
yeast-1_vs_7.dat;0,783653846;0,904109589;0,634615385;0,745762712
yeast-2_vs_4.dat;0,920353982;0,961165049;0,876106195;0,916666667
yeast3.dat;0,912576687;0,952702703;0,867692308;0,90821256
yeast4.dat;0,870239774;0,958041958;0,774011299;0,85625
yeast5.dat;0,931372549;0,993589744;0,868347339;0,926756353
yeast6.dat;0,856345886;0,973977695;0,731843575;0,835725678
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,970149254;0,970588235;0,970588235;0,970588235
vowel0.dat;0,955357143;0,995192308;0,915929204;0,953917051
winequality-red-4.dat;0,599479844;0,873786408;0,233766234;0,368852459
yeast-0-2-5-6_vs_3-7-8-9.dat;0,7760181;0,910958904;0,607305936;0,728767123
yeast-0-2-5-7-9_vs_3-6-8.dat;0,792410714;0,945945946;0,622222222;0,750670241
yeast-0-3-5-9_vs_7-8.dat;0,644444444;0,84;0,368421053;0,512195122
