ecoli-0-1-4-7_vs_2-3-5-6.dat;0,885135135;0,925373134;0,837837838;0,879432624
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,954545455;0,96875;0,939393939;0,953846154
page-blocks-1-3_vs_4.dat;0,99537037;0,990825688;1;0,995391705
page-blocks0.dat;0,937959184;0,975199291;0,89877551;0,935429057
shuttle-2_vs_5.dat;1;1;1;1
shuttle-c0-vs-c4.dat;1;1;1;1
vowel0.dat;0,959459459;0,976635514;0,941441441;0,958715596
winequality-red-4.dat;0,671875;0,836734694;0,427083333;0,565517241
yeast-0-2-5-6_vs_3-7-8-9.dat;0,762331839;0,877419355;0,609865471;0,71957672
yeast-0-2-5-7-9_vs_3-6-8.dat;0,860986547;0,94972067;0,762331839;0,845771144
yeast-0-3-5-9_vs_7-8.dat;0,666666667;0,717647059;0,54954955;0,62244898
yeast-0-5-6-7-9_vs_4.dat;0,719827586;0,85915493;0,525862069;0,652406417
yeast-1-2-8-9_vs_7.dat;0,577433628;0,739726027;0,238938053;0,361204013
yeast-1-4-5-8_vs_7.dat;0,659509202;0,782608696;0,441717791;0,564705882
yeast-1_vs_7.dat;0,644230769;0,826086957;0,365384615;0,506666667
yeast-2_vs_4.dat;0,876106195;0,947368421;0,796460177;0,865384615
yeast3.dat;0,885321101;0,922818792;0,840978593;0,88
yeast4.dat;0,728169014;0,913265306;0,504225352;0,649727768
yeast5.dat;0,981792717;0,983146067;0,980392157;0,981767181
yeast6.dat;0,718662953;0,915343915;0,48189415;0,631386861
ecoli-0-1-4-7_vs_2-3-5-6.dat;0,77027027;0,9;0,608108108;0,725806452
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,883838384;0,987179487;0,777777778;0,870056497
page-blocks-1-3_vs_4.dat;0,99537037;0,990825688;1;0,995391705
page-blocks0.dat;0,939591837;0,96785404;0,909387755;0,937710438
shuttle-2_vs_5.dat;1;1;1;1
shuttle-c0-vs-c4.dat;1;1;1;1
vowel0.dat;0,86036036;0,99382716;0,725225225;0,838541667
winequality-red-4.dat;0,578125;0,772727273;0,221354167;0,344129555
yeast-0-2-5-6_vs_3-7-8-9.dat;0,789237668;0,87283237;0,677130045;0,762626263
yeast-0-2-5-7-9_vs_3-6-8.dat;0,8632287;0,960227273;0,757847534;0,847117794
yeast-0-3-5-9_vs_7-8.dat;0,743243243;0,787234043;0,666666667;0,72195122
yeast-0-5-6-7-9_vs_4.dat;0,745689655;0,851851852;0,594827586;0,700507614
yeast-1-2-8-9_vs_7.dat;0,663716814;0,855769231;0,39380531;0,539393939
yeast-1-4-5-8_vs_7.dat;0,791411043;0,913043478;0,644171779;0,755395683
yeast-1_vs_7.dat;0,697115385;0,815384615;0,509615385;0,627218935
yeast-2_vs_4.dat;0,734513274;0,93442623;0,504424779;0,655172414
yeast3.dat;0,905198777;0,946127946;0,859327217;0,900641026
yeast4.dat;0,638028169;0,901639344;0,309859155;0,461215933
yeast5.dat;0,955182073;0,985074627;0,924369748;0,953757225
yeast6.dat;0,912256267;0,96835443;0,852367688;0,906666667
ecoli-0-1-4-7_vs_2-3-5-6.dat;0,668918919;0,903225806;0,378378378;0,533333333
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,994949495;1;0,98989899;0,994923858
page-blocks-1-3_vs_4.dat;1;1;1;1
page-blocks0.dat;0,93755102;0,970175439;0,902857143;0,935306554
shuttle-2_vs_5.dat;1;1;1;1
shuttle-c0-vs-c4.dat;1;1;1;1
vowel0.dat;0,977477477;0,986238532;0,968468468;0,977272727
winequality-red-4.dat;0,53515625;0,690140845;0,127604167;0,215384615
yeast-0-2-5-6_vs_3-7-8-9.dat;0,820627803;0,859296482;0,766816143;0,81042654
yeast-0-2-5-7-9_vs_3-6-8.dat;0,894618834;0,958333333;0,825112108;0,886746988
yeast-0-3-5-9_vs_7-8.dat;0,707207207;0,828571429;0,522522523;0,640883978
yeast-0-5-6-7-9_vs_4.dat;0,681034483;0,888888889;0,413793103;0,564705882
yeast-1-2-8-9_vs_7.dat;0,787610619;0,945205479;0,610619469;0,741935484
yeast-1-4-5-8_vs_7.dat;0,665644172;0,855263158;0,398773006;0,543933054
yeast-1_vs_7.dat;0,620192308;0,790697674;0,326923077;0,462585034
yeast-2_vs_4.dat;0,884955752;0,899082569;0,867256637;0,882882883
yeast3.dat;0,922018349;0,933962264;0,908256881;0,920930233
yeast4.dat;0,735211268;0,928205128;0,509859155;0,658181818
yeast5.dat;0,93837535;0,996825397;0,879551821;0,93452381
yeast6.dat;0,920612813;0,946745562;0,891364903;0,918220947
ecoli-0-1-4-7_vs_2-3-5-6.dat;0,912162162;0,917808219;0,905405405;0,911564626
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,964646465;0,979166667;0,949494949;0,964102564
page-blocks-1-3_vs_4.dat;1;1;1;1
page-blocks0.dat;0,932653061;0,976618705;0,886530612;0,929396662
shuttle-2_vs_5.dat;1;1;1;1
shuttle-c0-vs-c4.dat;1;1;1;1
vowel0.dat;0,975225225;0,990697674;0,959459459;0,974828375
winequality-red-4.dat;0,662760417;0,845303867;0,3984375;0,54159292
yeast-0-2-5-6_vs_3-7-8-9.dat;0,81838565;0,885869565;0,730941704;0,800982801
yeast-0-2-5-7-9_vs_3-6-8.dat;0,887892377;0,948186528;0,820627803;0,879807692
yeast-0-3-5-9_vs_7-8.dat;0,716216216;0,785714286;0,594594595;0,676923077
yeast-0-5-6-7-9_vs_4.dat;0,719827586;0,82278481;0,560344828;0,666666667
yeast-1-2-8-9_vs_7.dat;0,588495575;0,857142857;0,212389381;0,340425532
yeast-1-4-5-8_vs_7.dat;0,682098765;0,83908046;0,450617284;0,586345382
yeast-1_vs_7.dat;0,634615385;0,75;0,403846154;0,525
yeast-2_vs_4.dat;0,82300885;0,974025974;0,663716814;0,789473684
yeast3.dat;0,900611621;0,958041958;0,837920489;0,893964111
yeast4.dat;0,795774648;0,913385827;0,653521127;0,761904762
yeast5.dat;0,803921569;0,977973568;0,621848739;0,760273973
yeast6.dat;0,678272981;0,895061728;0,403899721;0,556621881
ecoli-0-1-4-7_vs_2-3-5-6.dat;0,898648649;0,968253968;0,824324324;0,890510949
led7digit-0-2-4-5-6-7-8-9_vs_1.dat;0,934343434;0,977777778;0,888888889;0,931216931
page-blocks-1-3_vs_4.dat;1;1;1;1
page-blocks0.dat;0,929795918;0,960629921;0,896326531;0,927364865
shuttle-2_vs_5.dat;1;1;1;1
shuttle-c0-vs-c4.dat;1;1;1;1
vowel0.dat;0,975225225;0,986175115;0,963963964;0,974943052
winequality-red-4.dat;0,71484375;0,857142857;0,515625;0,643902439
yeast-0-2-5-6_vs_3-7-8-9.dat;0,811659193;0,879781421;0,721973094;0,793103448
yeast-0-2-5-7-9_vs_3-6-8.dat;0,905829596;0,954773869;0,852017937;0,900473934
yeast-0-3-5-9_vs_7-8.dat;0,662162162;0,764705882;0,468468468;0,581005587
yeast-0-5-6-7-9_vs_4.dat;0,625;0,763636364;0,362068966;0,49122807
yeast-1-2-8-9_vs_7.dat;0,590707965;0,847457627;0,221238938;0,350877193
yeast-1-4-5-8_vs_7.dat;0,685185185;0,884615385;0,425925926;0,575
yeast-1_vs_7.dat;0,745192308;0,831168831;0,615384615;0,70718232
yeast-2_vs_4.dat;0,951327434;0,990384615;0,911504425;0,949308756
yeast3.dat;0,922018349;0,963087248;0,877675841;0,9184
yeast4.dat;0,684507042;0,906832298;0,411267606;0,565891473
yeast5.dat;0,93837535;0,981538462;0,893557423;0,935483871
yeast6.dat;0,799442897;0,961373391;0,623955432;0,756756757
;0,829147552;0,916892593;0,708942177;0,781873817
