hayes-roth.dat;0,72972973;0,72972973;0,72972973;0,72972973
new-thyroid.dat;1;1;1;1
wine.dat;0,982142857;0,982142857;0,982142857;0,982142857
hayes-roth.dat;0,805555556;0,805555556;0,805555556;0,805555556
new-thyroid.dat;0,894230769;0,894230769;0,894230769;0,894230769
wine.dat;0,982142857;0,982142857;0,982142857;0,982142857
hayes-roth.dat;0,722222222;0,722222222;0,722222222;0,722222222
new-thyroid.dat;0,99047619;0,99047619;0,99047619;0,99047619
wine.dat;0,980392157;0,980392157;0,980392157;0,980392157
hayes-roth.dat;0,722222222;0,722222222;0,722222222;0,722222222
new-thyroid.dat;0,990566038;0,990566038;0,990566038;0,990566038
wine.dat;0,903846154;0,903846154;0,903846154;0,903846154
hayes-roth.dat;0,837837838;0,837837838;0,837837838;0,837837838
new-thyroid.dat;0,904761905;0,904761905;0,904761905;0,904761905
wine.dat;0,981481481;0,981481481;0,981481481;0,981481481
hayes-roth.dat;0,72972973;0,72972973;0,72972973;0,72972973
new-thyroid.dat;1;1;1;1
wine.dat;0,942307692;0,942307692;0,942307692;0,942307692
hayes-roth.dat;0,666666667;0,666666667;0,666666667;0,666666667
new-thyroid.dat;0,971698113;0,971698113;0,971698113;0,971698113
wine.dat;0,981132075;0,981132075;0,981132075;0,981132075
hayes-roth.dat;0,638888889;0,638888889;0,638888889;0,638888889
new-thyroid.dat;0,990566038;0,990566038;0,990566038;0,990566038
wine.dat;0,981132075;0,981132075;0,981132075;0,981132075
hayes-roth.dat;0,805555556;0,805555556;0,805555556;0,805555556
new-thyroid.dat;0,855769231;0,855769231;0,855769231;0,855769231
wine.dat;0,981132075;0,981132075;0,981132075;0,981132075
hayes-roth.dat;0,611111111;0,611111111;0,611111111;0,611111111
new-thyroid.dat;0,981132075;0,981132075;0,981132075;0,981132075
wine.dat;0,921568627;0,921568627;0,921568627;0,921568627
;0,882866598;0,882866598;0,882866598;0,882866598
